wave,norm,flux
4831.00,0.919343,1.81562e+06
4832.00,0.910067,1.79714e+06
4833.00,0.918582,1.81378e+06
4834.00,0.936817,1.84962e+06
4835.00,0.937980,1.85176e+06
4836.00,0.929202,1.83426e+06
4837.00,0.930687,1.83703e+06
4838.00,0.919732,1.81525e+06
4839.00,0.889171,1.75477e+06
4840.00,0.870390,1.71754e+06
4841.00,0.882250,1.74079e+06
4842.00,0.896329,1.76841e+06
4843.00,0.891998,1.75971e+06
4844.00,0.901762,1.77880e+06
4845.00,0.924502,1.82350e+06
4846.00,0.930879,1.83591e+06
4847.00,0.918558,1.81145e+06
4848.00,0.896483,1.76776e+06
4849.00,0.895727,1.76610e+06
4850.00,0.923005,1.81971e+06
4851.00,0.933498,1.84024e+06
4852.00,0.927256,1.82776e+06
4853.00,0.923898,1.82098e+06
4854.00,0.894544,1.76297e+06
4855.00,0.836999,1.64941e+06
4856.00,0.821380,1.61847e+06
4857.00,0.852617,1.67986e+06
4858.00,0.853249,1.68097e+06
4859.00,0.792737,1.56162e+06
4860.00,0.690645,1.36039e+06
4861.00,0.611733,1.20483e+06
4862.00,0.646494,1.27315e+06
4863.00,0.744129,1.46529e+06
4864.00,0.801294,1.57772e+06
4865.00,0.831664,1.63737e+06
4866.00,0.856004,1.68514e+06
4867.00,0.868916,1.71040e+06
4868.00,0.872673,1.71764e+06
4869.00,0.879249,1.73042e+06
4870.00,0.857441,1.68735e+06
4871.00,0.809775,1.59340e+06
4872.00,0.805102,1.58404e+06
4873.00,0.843045,1.65854e+06
4874.00,0.866664,1.70485e+06
4875.00,0.867250,1.70585e+06
4876.00,0.868817,1.70877e+06
4877.00,0.880603,1.73179e+06
4878.00,0.892018,1.75407e+06
4879.00,0.923433,1.81567e+06
4880.00,0.939636,1.84736e+06
4881.00,0.906869,1.78278e+06
4882.00,0.882785,1.73526e+06
4883.00,0.895707,1.76049e+06
4884.00,0.896615,1.76212e+06
4885.00,0.872950,1.71545e+06
4886.00,0.852077,1.67427e+06
4887.00,0.848058,1.66622e+06
4888.00,0.851928,1.67370e+06
4889.00,0.853644,1.67711e+06
4890.00,0.836788,1.64438e+06
4891.00,0.811782,1.59593e+06
4892.00,0.851245,1.67398e+06
4893.00,0.917199,1.80372e+06
4894.00,0.953089,1.87415e+06
4895.00,0.970688,1.90858e+06
4896.00,0.976468,1.91976e+06
4897.00,0.978844,1.92425e+06
4898.00,0.973318,1.91321e+06
4899.00,0.942340,1.85214e+06
4900.00,0.914535,1.79732e+06
4901.00,0.926126,1.81991e+06
4902.00,0.932586,1.83244e+06
4903.00,0.909976,1.78784e+06
4904.00,0.902122,1.77224e+06
4905.00,0.927688,1.82228e+06
4906.00,0.952526,1.87090e+06
4907.00,0.944968,1.85588e+06
4908.00,0.923630,1.81380e+06
4909.00,0.894412,1.75626e+06
4910.00,0.854398,1.67752e+06
4911.00,0.850639,1.66997e+06
4912.00,0.884485,1.73625e+06
4913.00,0.909234,1.78466e+06
4914.00,0.923037,1.81158e+06
4915.00,0.946910,1.85825e+06
4916.00,0.956279,1.87646e+06
4917.00,0.927762,1.82034e+06
4918.00,0.872108,1.71097e+06
4919.00,0.825787,1.61994e+06
4920.00,0.805993,1.58094e+06
4921.00,0.824042,1.61618e+06
4922.00,0.869613,1.70540e+06
4923.00,0.880597,1.72678e+06
4924.00,0.857713,1.68174e+06
4925.00,0.866617,1.69902e+06
4926.00,0.906486,1.77701e+06
4927.00,0.931595,1.82606e+06
4928.00,0.942705,1.84766e+06
4929.00,0.952464,1.86661e+06
4930.00,0.952639,1.86677e+06
4931.00,0.951151,1.86367e+06
4932.00,0.932677,1.82730e+06
4933.00,0.878511,1.72101e+06
4934.00,0.850008,1.66499e+06
4935.00,0.880440,1.72443e+06
4936.00,0.902649,1.76776e+06
4937.00,0.887969,1.73885e+06
4938.00,0.851618,1.66750e+06
4939.00,0.840592,1.64574e+06
4940.00,0.888025,1.73842e+06
4941.00,0.937507,1.83511e+06
4942.00,0.941628,1.84300e+06
4943.00,0.938938,1.83755e+06
4944.00,0.946121,1.85142e+06
4945.00,0.933436,1.82642e+06
4946.00,0.915067,1.79029e+06
4947.00,0.927122,1.81369e+06
4948.00,0.951000,1.86022e+06
4949.00,0.954851,1.86757e+06
4950.00,0.945496,1.84908e+06
4951.00,0.951317,1.86028e+06
4952.00,0.957195,1.87158e+06
4953.00,0.951878,1.86100e+06
4954.00,0.950966,1.85903e+06
4955.00,0.948223,1.85348e+06
4956.00,0.910398,1.77938e+06
4957.00,0.832677,1.62731e+06
4958.00,0.826716,1.61547e+06
4959.00,0.905976,1.77016e+06
4960.00,0.960571,1.87666e+06
4961.00,0.964350,1.88386e+06
4962.00,0.952261,1.86005e+06
4963.00,0.955062,1.86533e+06
4964.00,0.951068,1.85735e+06
