wave,norm,flux
3644.00,0.941524,1.09130e+06
3645.00,0.947483,1.09866e+06
3646.00,0.952131,1.10456e+06
3647.00,0.945547,1.09756e+06
3648.00,0.930220,1.08045e+06
3649.00,0.925956,1.07606e+06
3650.00,0.930162,1.08142e+06
3651.00,0.938213,1.09122e+06
3652.00,0.949223,1.10447e+06
3653.00,0.962620,1.12050e+06
3654.00,0.973619,1.13376e+06
3655.00,0.982907,1.14503e+06
3656.00,0.987747,1.15113e+06
3657.00,0.989608,1.15375e+06
3658.00,0.985917,1.14991e+06
3659.00,0.975001,1.13763e+06
3660.00,0.970333,1.13264e+06
3661.00,0.973365,1.13663e+06
3662.00,0.970288,1.13348e+06
3663.00,0.968469,1.13181e+06
3664.00,0.970648,1.13481e+06
3665.00,0.978408,1.14434e+06
3666.00,0.985981,1.15366e+06
3667.00,0.985948,1.15408e+06
3668.00,0.978394,1.14569e+06
3669.00,0.964035,1.12932e+06
3670.00,0.958996,1.12388e+06
3671.00,0.972321,1.13996e+06
3672.00,0.984432,1.15462e+06
3673.00,0.979391,1.14916e+06
3674.00,0.968483,1.13683e+06
3675.00,0.971252,1.14056e+06
3676.00,0.972879,1.14293e+06
3677.00,0.960905,1.12934e+06
3678.00,0.953323,1.12091e+06
3679.00,0.949859,1.11734e+06
3680.00,0.946582,1.11400e+06
3681.00,0.951988,1.12091e+06
3682.00,0.948313,1.11716e+06
3683.00,0.940879,1.10904e+06
3684.00,0.935216,1.10306e+06
3685.00,0.924789,1.09153e+06
3686.00,0.924310,1.09183e+06
3687.00,0.927813,1.09693e+06
3688.00,0.936241,1.10801e+06
3689.00,0.953485,1.12966e+06
3690.00,0.966050,1.14594e+06
3691.00,0.972118,1.15469e+06
3692.00,0.975172,1.16003e+06
3693.00,0.971807,1.15787e+06
3694.00,0.964261,1.15090e+06
3695.00,0.964220,1.15301e+06
3696.00,0.959249,1.14931e+06
3697.00,0.947358,1.13748e+06
3698.00,0.955423,1.14978e+06
3699.00,0.975018,1.17606e+06
3700.00,0.979676,1.18446e+06
3701.00,0.970294,1.17602e+06
3702.00,0.951085,1.15563e+06
3703.00,0.909327,1.10773e+06
3704.00,0.871608,1.06473e+06
3705.00,0.863335,1.05759e+06
3706.00,0.868983,1.06752e+06
3707.00,0.886750,1.09244e+06
3708.00,0.901010,1.11313e+06
3709.00,0.907635,1.12449e+06
3710.00,0.901679,1.12024e+06
3711.00,0.871166,1.08536e+06
3712.00,0.852840,1.06579e+06
3713.00,0.896452,1.12372e+06
